Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2023-07-27,2.9575804095898803,-1.955046181334566,False,False,False,
2023-07-28,3.217202877246692,-1.8241782398114568,False,False,False,
2023-07-31,3.181130689655617,-1.842361153558812,False,False,False,
2023-08-01,3.9203057661280662,-1.4697650467726802,False,False,False,
2023-08-02,4.072255963019941,-1.3931714851262482,False,False,False,
2023-08-03,4.2815989840514135,-1.2876479128334517,False,False,False,
2023-08-04,4.790956373686697,-1.0308960466225956,False,False,False,
2023-08-07,5.1764424868143095,-0.836583995874196,False,False,False,
2023-08-08,5.231405001305674,-0.8088790318264503,False,False,False,
2023-08-09,5.168797318389252,-0.8404376972252949,False,False,False,
2023-08-10,5.49180924979872,-0.6776170179039696,False,False,False,
2023-08-11,5.520062020571729,-0.6633756389248769,False,False,False,
2023-08-14,5.850893060348568,-0.496613580316083,False,False,True,0.0
2023-08-15,5.152056503180987,-0.8488762428007129,False,False,False,
2023-08-16,5.114128937036497,-0.8679943975317281,False,False,False,
2023-08-17,5.454254100180378,-0.696547448573173,False,False,False,
2023-08-18,5.104457514544208,-0.8728694731158615,False,False,False,
2023-08-21,4.726694401265931,-1.0632885900138604,False,False,False,
2023-08-22,4.481017038598552,-1.187127220088074,False,False,False,
2023-08-23,4.178725222440463,-1.3395035073829975,False,False,False,
2023-08-24,4.339384138025764,-1.2585201404204127,False,False,False,
2023-08-25,4.377078363939461,-1.2395196055393047,False,False,False,
2023-08-28,4.641623476834994,-1.106170305391673,False,False,False,
2023-08-29,4.594344678806351,-1.1300021371724036,False,False,False,
2023-08-30,4.547141258553268,-1.1537959732649603,False,False,False,
2023-08-31,4.566253818553193,-1.1441619018881586,False,False,False,
2023-09-01,4.386915177749003,-1.2345611611256937,False,False,False,
2023-09-04,4.386915177749003,-1.2345611611256937,False,False,False,
2023-09-05,4.462714043441039,-1.1963532139767743,False,False,False,
2023-09-06,4.14145267939989,-1.3582914845063758,False,False,False,
2023-09-07,4.641924514548535,-1.106018561260098,False,False,False,
2023-09-08,4.953537500036731,-0.9489437505522008,False,False,False,
2023-09-11,4.953560031932099,-0.9489323928958624,False,False,False,
2023-09-12,4.782737842912368,-1.0350387628308186,False,False,False,
2023-09-13,4.67772620091813,-1.087971999109559,False,False,False,
2023-09-14,4.821570348043252,-1.0154644553506893,False,False,False,
2023-09-15,4.559161271000448,-1.1477370435419594,False,False,False,
2023-09-18,5.041640406765808,-0.9045337033405788,False,False,False,
2023-09-19,5.498656619971229,-0.6741654628540136,False,False,False,
2023-09-20,5.72367787490694,-0.5607389605248312,False,False,False,
2023-09-21,5.225486197305642,-0.8118625243675768,False,False,False,
2023-09-22,4.317881936409194,-1.2693587588542192,False,False,False,
2023-09-25,4.275775623976571,-1.2905832949389398,False,False,False,
2023-09-26,3.928311419037101,-1.4657296359463,False,False,False,
2023-09-27,3.6223120204323607,-1.619974804957046,False,False,False,
2023-09-28,4.561075491629538,-1.1467721420231851,False,False,False,
2023-09-29,4.822546091241065,-1.0149726123106573,False,False,False,
2023-10-02,5.021339390602819,-0.9147668400180629,False,False,False,
2023-10-03,4.792868845034604,-1.0299320268642849,False,False,False,
2023-10-04,5.4710227056694265,-0.6880948947461842,False,False,False,
2023-10-05,5.146567243079119,-0.8516432150758783,False,False,False,
2023-10-06,5.688662071113569,-0.5783893827112229,False,False,False,
2023-10-09,5.708765006432415,-0.5682560926786082,False,False,False,
2023-10-10,5.142789284402269,-0.8535475713500517,False,False,False,
2023-10-11,4.651524351574125,-1.1011795697743652,False,False,False,
2023-10-12,3.7309352287574313,-1.5652210858223494,False,False,False,
2023-10-13,3.711941259407567,-1.574795379189962,False,False,False,
2023-10-16,4.398712473602515,-1.2286144961940242,False,False,False,
2023-10-17,4.142982750918705,-1.357520221095094,False,False,False,
2023-10-18,3.660511247608653,-1.6007197140034266,False,False,False,
2023-10-19,3.9315535235062953,-1.464095387793913,False,False,False,
2023-10-20,4.007932030250885,-1.4255952608808364,False,False,False,
2023-10-23,4.565561266885098,-1.1445109965255371,False,False,False,
2023-10-24,4.338326756587179,-1.2590531348623857,False,False,False,
2023-10-25,4.57069880917382,-1.141921314708393,False,False,False,
2023-10-26,5.145390481522327,-0.8522363854743834,False,False,False,
2023-10-27,5.413446256204352,-0.7171174654416597,False,False,False,
2023-10-30,5.614458077070523,-0.6157934026361976,False,False,False,
2023-10-31,4.777936601123315,-1.0374589255977742,False,False,False,
2023-11-01,4.806954460084441,-1.0228318884852918,False,False,False,
2023-11-02,4.844238687579477,-1.0040380215769604,False,False,False,
2023-11-03,4.529476389277889,-1.1627003069314883,False,False,False,
2023-11-06,3.624374725682472,-1.618935056770045,False,False,False,
2023-11-07,3.220329752901378,-1.822602075067239,False,False,False,
2023-11-08,2.618908592901377,-2.1257605416976437,True,False,False,1.0
2023-11-09,2.7438368333212537,-2.062787942255808,True,False,False,1.0
2023-11-10,3.224309316442856,-1.8205960957945897,False,False,False,
2023-11-13,4.500352971282425,-1.1773805532044015,False,False,False,
2023-11-14,4.084484879401884,-1.387007253161245,False,False,False,
2023-11-15,3.693848280378205,-1.5839155102131497,False,False,False,
2023-11-16,5.447770219778121,-0.6998157792726835,False,False,False,
2023-11-17,4.522957742793039,-1.165986162176177,False,False,False,
2023-11-20,4.4080210536356645,-1.223922318670114,False,False,False,
2023-11-21,4.1407405399870925,-1.3586504527415657,False,False,False,
2023-11-22,4.38920687998727,-1.233405982387841,False,False,False,
2023-11-23,4.38920687998727,-1.233405982387841,False,False,False,
2023-11-24,4.341771040974336,-1.2573169738442902,False,False,False,
2023-11-27,4.657006035434193,-1.098416416456695,False,False,False,
2023-11-28,5.182278221995887,-0.8336423758465467,False,False,False,
2023-11-29,5.820126535423512,-0.5121220677790551,False,False,False,
2023-11-30,5.868725487432627,-0.487624785756374,False,False,True,0.0
2023-12-01,5.842189790330281,-0.5010006391176296,False,False,False,
2023-12-04,6.289859978796031,-0.2753434509145727,False,False,True,0.0
2023-12-05,5.849838860329498,-0.4971449710993785,False,False,True,0.0
2023-12-06,5.670642792391206,-0.5874723636080997,False,False,False,
2023-12-07,6.099369159088141,-0.3713641908729283,False,False,True,0.0
2023-12-08,5.888451080474681,-0.4776817027095381,False,False,True,0.0
2023-12-11,5.869614028960015,-0.4871768984772161,False,False,True,0.0
2023-12-12,4.35027585903407,-1.2530299487553167,False,False,False,
2023-12-13,4.911230299527219,-0.9702695483240796,False,False,False,
2023-12-14,8.690008081613897,0.93449961236597,False,False,False,
2023-12-15,9.788488659911408,1.488210904698872,False,False,False,
2023-12-18,10.278683189585394,1.7353033448228237,False,False,False,
2023-12-19,9.956340745350076,1.5728201340154828,False,False,False,
2023-12-20,8.851685637689329,1.0159964456140371,False,False,False,
2023-12-21,9.328286067002324,1.2562365052519786,False,False,False,
2023-12-22,9.919903758530282,1.5544533358587285,False,False,False,
2023-12-25,9.919903758530282,1.5544533358587285,False,False,False,
2023-12-26,10.87573827270485,2.0362610023358765,False,True,False,-1.0
2023-12-27,10.761713410164203,1.9787844704400503,False,False,False,
2023-12-28,10.757957589822864,1.9768912734404307,False,False,False,
2023-12-29,10.834022513294286,2.0152333323795526,False,True,False,-1.0
2024-01-01,10.834022513294286,2.0152333323795526,False,True,False,-1.0
2024-01-02,11.291108845910856,2.245636917969647,False,True,False,-1.0
2024-01-03,11.884604441487925,2.544800343990511,False,True,False,-1.0
2024-01-04,10.995931705031609,2.09684692625519,False,True,False,-1.0
2024-01-05,11.166783865433686,2.182968403869954,False,True,False,-1.0
2024-01-08,9.941924350295324,1.565553259303032,False,False,False,
2024-01-09,10.327493356897437,1.7599070941792512,False,False,False,
2024-01-10,10.805964066986562,2.001089906566797,False,True,False,-1.0
2024-01-11,9.01284839244299,1.0972337828720942,False,False,False,
2024-01-12,9.94965141160428,1.5694482404140755,False,False,False,
2024-01-15,9.94965141160428,1.5694482404140755,False,False,False,
2024-01-16,10.39271568458136,1.7927837240117048,False,False,False,
2024-01-17,10.045295320452894,1.617659481849419,False,False,False,
2024-01-18,9.858938460477006,1.5237225476777865,False,False,False,
2024-01-19,9.822848793001569,1.505530822842141,False,False,False,
2024-01-22,9.711060633712664,1.4491817463356538,False,False,False,
2024-01-23,9.805393674364126,1.496732218215428,False,False,False,
2024-01-24,9.780882793383723,1.4843770142618813,False,False,False,
2024-01-25,9.419710155311094,1.3023206610285551,False,False,False,
2024-01-26,9.449370034581506,1.3172713214277685,False,False,False,
2024-01-29,9.73380811697332,1.4606480741000478,False,False,False,
2024-01-30,9.799091984520912,1.4935557243420683,False,False,False,
2024-01-31,10.240774541042924,1.7161947258906831,False,False,False,
2024-02-01,10.12879005201586,1.6597466854196188,False,False,False,
2024-02-02,9.535841946802703,1.36085923295981,False,False,False,
2024-02-05,9.172787114921237,1.1778541219724517,False,False,False,
2024-02-06,9.07483566374529,1.1284797172828624,False,False,False,
2024-02-07,8.605462753208528,0.8918828342663508,False,False,False,
2024-02-08,8.619820225281217,0.8991200076611898,False,False,False,
2024-02-09,8.013967209647603,0.593727574806163,False,False,False,
2024-02-12,8.34492484256981,0.7605534452433194,False,False,False,
2024-02-13,8.172526636391183,0.6736526520704538,False,False,False,
2024-02-14,8.029283541067414,0.6014480805955386,False,False,False,
2024-02-15,8.438013573522298,0.8074766977210447,False,False,False,
2024-02-16,8.53430045450338,0.8560120422287925,False,False,False,
2024-02-19,8.53430045450338,0.8560120422287925,False,False,False,
2024-02-20,8.121144558737726,0.6477524794298596,False,False,False,
2024-02-21,7.89589264171893,0.534209707225142,False,False,False,
2024-02-22,7.459626908340425,0.3143011646417446,False,False,True,0.0
2024-02-23,7.289248249631512,0.2284183651061598,False,False,True,0.0
2024-02-26,5.801232973883401,-0.521645748564891,False,False,False,
2024-02-27,6.208186937259214,-0.3165123948827941,False,False,True,0.0
2024-02-28,5.794264969967088,-0.525158111486648,False,False,False,
2024-02-29,7.326156915162912,0.2470229224314681,False,False,True,0.0
